"","TOT_FLY_OPS","TOT_DIR_MAINT","TOTAL_AIR_HOURS","AIRCRAFT_CONFIG","UNIQUE_CARRIER_NAME","CARRIER","REGION","YEAR","QUARTER","time_pt","AC_GROUP","SSD_NAME","MANUFACTURER","LONG_NAME","SHORT_NAME","BEGIN_DATE"
"7324",3412.85,586.25,0.61,1,"USA 3000 Airlines","U5","D",2011,3,2011.3,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"7325",3955.03,504.15,1.12,1,"US Airways Inc.","US","L",2008,1,2008.1,6,"A321/LR","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321/LR","A321/LR","1/1/2019 12:00:00 AM"
"7326",2652,239,0.74,1,"US Airways Inc.","US","L",2005,3,2005.3,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7327",1259,223,0.08,1,"Alaska Airlines Inc.","AS","L",2018,1,2018.1,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7328",571,935,0.28,2,"Federal Express Corporation","FX","L",2016,2,2016.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7329",1440.31,42.02,0.31,1,"Frontier Airlines Inc.","F9","L",2017,4,2017.4,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7330",1868,249,0.59,1,"Continental Air Lines Inc.","CO","L",2006,4,2006.4,6,"BOEING 737-500","BOEING","BOEING 737-500","B737-5","1/1/1990 12:00:00 AM"
"7331",1020,182,0.26,1,"Alaska Airlines Inc.","AS","L",2024,3,2024.3,6,"B737 MAX 800","BOEING","BOEING B737 MAX 800","MAX 8","7/1/2016 12:00:00 AM"
"7332",937.89,130.6,0.3,1,"Sun Country Airlines d/b/a MN Airlines","SY","D",2022,2,2022.2,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"7333",2754.94,631.15,0.57,1,"Omni Air International LLC","X9","I",2008,2,2008.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7334",1526.82,449.93,0.41,1,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","I",2021,4,2021.4,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"7335",1515.16,410.49,0.27,2,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","D",2022,2,2022.2,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"7336",1581.96,507.71,0.38,1,"Omni Air International LLC","X9","I",2012,2,2012.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7337",2273.11,478.82,0.96,1,"US Airways Inc.","US","L",2006,3,2006.3,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"7338",1345.56,603.17,1.17,1,"Omni Air International LLC","X9","D",2004,3,2004.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7339",1224,147,0.3,1,"Delta Air Lines Inc.","DL","P",2018,2,2018.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7340",1232.23,492.59,0.16,2,"United Parcel Service","5X","A",2012,4,2012.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7341",4309.84,96.11,0.57,1,"Frontier Airlines Inc.","F9","L",2014,3,2014.3,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7342",4933.3,200.31,1.32,1,"American Airlines Inc.","AA","P",2021,1,2021.1,6,"B787-8 DREAMLINER","BOEING","B787-800 DREAMLINER","B787-8","1/1/2012 12:00:00 AM"
"7343",977.59,139.47,0.25,1,"United Air Lines Inc.","UA","A",2016,4,2016.4,6,"B787-9 DREAMLINER","BOEING","B787-900 DREAMLINER","B787-9","1/1/2012 12:00:00 AM"
"7344",953.55,24.74,0.16,1,"United Air Lines Inc.","UA","P",2019,1,2019.1,6,"B737 MAX 900","BOEING","BOEING B737 MAX 900","MAX 9","7/1/2016 12:00:00 AM"
"7345",7756.62,2480,2.54,1,"US Airways Inc.","US","L",2014,4,2014.4,6,"A321/LR","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321/LR","A321/LR","1/1/2019 12:00:00 AM"
"7346",1061,145,0.2,1,"Delta Air Lines Inc.","DL","D",2004,4,2004.4,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"7347",684,215,0.17,1,"Alaska Airlines Inc.","AS","L",2020,3,2020.3,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"7348",2168.58,94.53,0.76,1,"Frontier Airlines Inc.","F9","L",2019,3,2019.3,6,"A320-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-200N","A320NEO","1/1/2017 12:00:00 AM"
"7349",2150.79,125.57,0.57,1,"Frontier Airlines Inc.","F9","L",2023,2,2023.2,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"7350",998.84,597.63,0.13,2,"United Parcel Service","5X","L",2023,2,2023.2,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"7351",2743.56,514.06,0.34,1,"Global Crossing Airlines, Inc.","GCA","S",2024,2,2024.2,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7352",3933.32,392.94,0.5,2,"Polar Air Cargo Airways","PO","L",2004,1,2004.1,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"7353",3933.32,392.94,0.5,2,"Polar Air Cargo Airways","PO","L",2004,1,2004.1,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"7354",1147.96,226.75,0.17,1,"American Airlines Inc.","AA","L",2018,2,2018.2,6,"AIRBUS A330-300/33","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-300/333","A330-3","1/1/2004 12:00:00 AM"
"7355",1798,270,0.29,2,"United Parcel Service","5X","L",2006,3,2006.3,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"7356",2193,474,0.99,1,"US Airways Inc.","US","L",2005,2,2005.2,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"7357",1041,162,0.19,1,"Delta Air Lines Inc.","DL","D",2020,1,2020.1,6,"BOEING 767-400/ER","BOEING","BOEING 767-400/ER","B767-4","1/1/1998 12:00:00 AM"
"7358",2196.85,59.34,0.34,1,"United Air Lines Inc.","UA","D",2018,3,2018.3,6,"BOEING 777-300/ER","BOEING","BOEING 777-300/300ER/333ER","B777-3","3/1/2004 12:00:00 AM"
"7359",4412.79,653.69,0.98,1,"Champion Air","MG","I",2007,4,2007.4,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"7360",2287.58,275.78,0.62,1,"America West Airlines Inc.","HP","L",2006,4,2006.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7361",3946.75,437.39,0.42,2,"Polar Air Cargo Airways","PO","L",2005,4,2005.4,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"7362",1148,163,0.17,1,"Delta Air Lines Inc.","DL","D",2024,4,2024.4,6,"AIRBUS A330-900","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-900","A339","9/1/2016 12:00:00 AM"
"7363",1951.06,592.88,0.58,1,"Omni Air International LLC","X9","D",2012,3,2012.3,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7364",622.98,165,0.09,1,"United Air Lines Inc.","UA","L",2020,3,2020.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"7365",2565.19,58.55,0.23,1,"National Air Cargo Group Inc d/ba National Airlines","N8","D",2023,2,2023.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7366",1434,295,0.68,1,"Continental Air Lines Inc.","CO","L",2004,2,2004.2,6,"BOEING 737-500","BOEING","BOEING 737-500","B737-5","1/1/1990 12:00:00 AM"
"7367",1735,581,0.95,1,"United Air Lines Inc.","UA","L",2007,1,2007.1,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7368",3320.33,221.16,0.57,1,"US Airways Inc.","US","D",2007,3,2007.3,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"7369",3187.55,468.12,0.32,2,"Air Transport International","8C","A",2024,2,2024.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"7370",2621.5,801.75,0.5,1,"United Air Lines Inc.","UA","D",2013,3,2013.3,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"7371",1703,197,0.31,1,"Delta Air Lines Inc.","DL","D",2009,4,2009.4,6,"BOEING 767-400/ER","BOEING","BOEING 767-400/ER","B767-4","1/1/1998 12:00:00 AM"
"7372",2926,349,0.31,1,"Continental Air Lines Inc.","CO","D",2010,3,2010.3,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"7373",787,24,0.14,2,"Federal Express Corporation","FX","L",2017,2,2017.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"7374",2039.98,904.25,0.26,2,"Kalitta Air LLC","KAQ","I",2019,3,2019.3,6,"BOEING B777-F","BOEING","BOEING B777-F","B777-F","1/1/2004 12:00:00 AM"
"7375",1244.54,264.76,0.37,1,"United Air Lines Inc.","UA","D",2017,2,2017.2,6,"B787-9 DREAMLINER","BOEING","B787-900 DREAMLINER","B787-9","1/1/2012 12:00:00 AM"
"7376",5959.39,118.64,0.3,1,"National Air Cargo Group Inc d/ba National Airlines","N8","D",2024,2,2024.2,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"7377",1805.9,-6.94,0.22,1,"Omni Air International LLC","X9","I",2012,1,2012.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7378",12738.87,151.64,0.87,2,"National Air Cargo Group Inc d/ba National Airlines","N8","D",2022,4,2022.4,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"7379",4706.86,364.69,1.23,1,"Virgin America","VX","L",2011,4,2011.4,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"7380",1060.2,545.99,0.19,1,"Atlas Air Inc.","5Y","I",2020,2,2020.2,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"7381",1261,274.22,0.66,1,"Atlas Air Inc.","5Y","D",2015,3,2015.3,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"7382",900.22,129.1,0.24,1,"Spirit Air Lines","NK","L",2021,1,2021.1,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7383",1028,783.9,0.21,1,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","I",2020,2,2020.2,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"7384",1805.49,136.82,0.74,1,"Atlas Air Inc.","5Y","I",2025,1,2025.1,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"7385",1041.58,281.43,0.45,1,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","D",2019,2,2019.2,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"7386",2525.39,220.4,0.71,1,"Spirit Air Lines","NK","L",2007,2,2007.2,6,"A321/LR","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321/LR","A321/LR","1/1/2019 12:00:00 AM"
"7387",1374,222,0.29,1,"Delta Air Lines Inc.","DL","D",2017,1,2017.1,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"7388",3652.56,140.56,0.7,1,"United Air Lines Inc.","UA","D",2012,2,2012.2,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7389",1289,225,0.39,1,"Alaska Airlines Inc.","AS","L",2019,3,2019.3,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"7390",1087,105,0.14,1,"Delta Air Lines Inc.","DL","P",2014,1,2014.1,6,"BOEING 767-400/ER","BOEING","BOEING 767-400/ER","B767-4","1/1/1998 12:00:00 AM"
"7391",757.12,323.07,0.94,1,"Ryan International Airlines","RD","D",2006,1,2006.1,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"7392",728.77,609.97,0.84,1,"Ryan International Airlines","RD","D",2004,2,2004.2,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"7393",687.2,160.36,0.09,1,"American Airlines Inc.","AA","D",2020,2,2020.2,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"7394",2195.33,102.74,0.51,1,"Frontier Airlines Inc.","F9","L",2022,4,2022.4,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"7395",1981.28,411.66,0.41,2,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","I",2022,1,2022.1,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"7396",625.41,221.01,0.64,1,"Ryan International Airlines","RD","D",2006,2,2006.2,6,"BOEING 737-100/200","BOEING","BOEING 737-100/200","B737-1/2","1/1/1990 12:00:00 AM"
"7397",3983,875,1.5,1,"US Airways Inc.","US","L",2009,3,2009.3,6,"A321/LR","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321/LR","A321/LR","1/1/2019 12:00:00 AM"
"7398",1985.84,641.04,0.14,2,"Northern Air Cargo Inc.","NC","D",2025,3,2025.3,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"7399",1229.06,243.82,0.19,1,"American Airlines Inc.","AA","D",2020,1,2020.1,6,"BOEING 777-300/ER","BOEING","BOEING 777-300/300ER/333ER","B777-3","3/1/2004 12:00:00 AM"
"7400",3126.3,89.84,0.26,1,"National Air Cargo Group Inc d/ba National Airlines","N8","D",2023,3,2023.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7401",9754,509,2.91,1,"Continental Air Lines Inc.","CO","L",2010,1,2010.1,6,"BOEING 757-300","BOEING","BOEING 757-300","B757-3","1/1/1999 12:00:00 AM"
"7402",748,39,0.06,1,"Delta Air Lines Inc.","DL","L",2020,2,2020.2,6,"AIRBUS A350-900","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A350-900","A350-9","9/1/2016 12:00:00 AM"
"7403",2726.24,403.73,0.82,1,"Sun Country Airlines d/b/a MN Airlines","SY","L",2005,4,2005.4,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"7404",1815.16,803.62,0.66,1,"Ryan International Airlines","RD","I",2007,2,2007.2,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"7405",3844,554,0.62,1,"United Air Lines Inc.","UA","D",2010,1,2010.1,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"7406",1845,152,0.31,1,"Delta Air Lines Inc.","DL","D",2018,2,2018.2,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"7407",1252.28,191.7,0.18,1,"American Airlines Inc.","AA","D",2015,4,2015.4,6,"BOEING 777-300/ER","BOEING","BOEING 777-300/300ER/333ER","B777-3","3/1/2004 12:00:00 AM"
"7408",2210.87,794.66,1.15,1,"Ryan International Airlines","RD","D",2005,1,2005.1,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"7409",1259,164,0.19,1,"Delta Air Lines Inc.","DL","L",2020,1,2020.1,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"7410",824,460,0.16,2,"Federal Express Corporation","FX","L",2009,3,2009.3,6,"A310-200C/F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A310-200C/F","A310-2CF","1/1/1990 12:00:00 AM"
"7411",1256.87,335.04,0.11,1,"Western Air Charter, Inc.  d/b/a  Jet Edge","3FQ","D",2023,1,2023.1,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"7412",2328.62,505.47,0.97,1,"US Airways Inc.","US","L",2007,3,2007.3,6,"BOEING 737-300","BOEING","BOEING 737-300","B737-3","1/1/1990 12:00:00 AM"
"7413",3327.86,1208.58,0.5,2,"Kalitta Air LLC","KAQ","D",2006,4,2006.4,8,"BOEING 747-100","BOEING","BOEING 747-100","B747-100","1/1/1990 12:00:00 AM"
"7414",2327,580,0.98,1,"United Air Lines Inc.","UA","L",2007,4,2007.4,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7415",3349.03,236.63,0.66,1,"United Air Lines Inc.","UA","D",2012,1,2012.1,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7416",2734.93,408.26,0.8,1,"Sun Country Airlines d/b/a MN Airlines","SY","L",2006,4,2006.4,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"7417",4718.01,690.36,0.61,2,"Polar Air Cargo Airways","PO","L",2004,2,2004.2,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"7418",1940.4,116.11,0.54,1,"Frontier Airlines Inc.","F9","L",2024,2,2024.2,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"7419",3601.35,918.69,0.55,1,"United Air Lines Inc.","UA","D",2013,4,2013.4,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"7420",5741,1850,1.95,1,"US Airways Inc.","US","D",2004,4,2004.4,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7421",1028,126,0.12,1,"Delta Air Lines Inc.","DL","P",2025,1,2025.1,6,"AIRBUS A330-300/33","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-300/333","A330-3","1/1/2004 12:00:00 AM"
"7422",3328.84,558.03,0.91,1,"Champion Air","MG","I",2006,4,2006.4,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"7423",2324.86,769.94,0.49,1,"US Airways Inc.","US","L",2013,3,2013.3,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"7424",1655.69,391.56,0.5,1,"Omni Air International LLC","X9","D",2007,2,2007.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7425",2730,2187,0.33,1,"Northwest Airlines Inc.","NW","A",2007,4,2007.4,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"7426",2434,749,0.56,2,"Alaska Airlines Inc.","AS","D",2013,2,2013.2,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"7427",922.96,391.53,0.07,1,"Eastern Airlines f/k/a Dynamic Airways, LLC","1BQ","I",2025,1,2025.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"7428",2481,571,0.97,1,"United Air Lines Inc.","UA","L",2008,1,2008.1,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7429",4950,3064,2.34,2,"Federal Express Corporation","FX","D",2009,1,2009.1,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7430",2307.34,47.39,0.37,1,"Frontier Airlines Inc.","F9","L",2018,2,2018.2,6,"A320-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-200N","A320NEO","1/1/2017 12:00:00 AM"
"7431",2014,180,0.78,1,"Continental Air Lines Inc.","CO","L",2006,4,2006.4,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"7432",1473,594,0.21,2,"United Parcel Service","5X","A",2008,2,2008.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7433",2967.37,610.22,0.46,2,"Air Transport International","8C","A",2022,3,2022.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"7434",14064.69,4940.23,0.76,2,"Amerijet International","M6","L",2017,2,2017.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"7435",1114.28,232.27,0.22,2,"USA Jet Airlines Inc.","U7","D",2024,2,2024.2,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"7436",524.99,576.74,0.25,2,"ABX Air Inc","ABX","A",2021,3,2021.3,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7437",985.9,147.81,0.12,1,"Omni Air International LLC","X9","D",2021,2,2021.2,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7438",1610,268,0.64,1,"Continental Air Lines Inc.","CO","L",2004,4,2004.4,6,"BOEING 737-500","BOEING","BOEING 737-500","B737-5","1/1/1990 12:00:00 AM"
"7439",3128,996,1.15,1,"Delta Air Lines Inc.","DL","L",2010,1,2010.1,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7440",1314.32,405.89,0.32,2,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","09Q","D",2022,3,2022.3,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"7441",1007.98,120.45,0.28,1,"Sun Country Airlines d/b/a MN Airlines","SY","D",2022,4,2022.4,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"7442",2802,606,0.87,1,"US Airways Inc.","US","L",2008,4,2008.4,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"7443",2372,290,0.61,1,"Alaska Airlines Inc.","AS","L",2012,3,2012.3,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"7444",3293.74,695.12,1.12,1,"America West Airlines Inc.","HP","L",2006,3,2006.3,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"7445",1171.82,232.32,0.3,1,"Allegiant Air","G4","D",2017,4,2017.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7446",3633,342,0.31,1,"Continental Air Lines Inc.","CO","D",2011,4,2011.4,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"7447",1694.65,169.93,0.76,1,"Frontier Airlines Inc.","F9","L",2011,4,2011.4,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"7448",1355.95,666.64,0.19,2,"United Parcel Service","5X","A",2012,2,2012.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7449",1301,186,0.29,1,"Alaska Airlines Inc.","AS","L",2023,3,2023.3,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"7450",1308.81,250.01,0.2,1,"American Airlines Inc.","AA","D",2017,2,2017.2,6,"AIRBUS A330-300/33","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-300/333","A330-3","1/1/2004 12:00:00 AM"
"7451",4321.09,956.8,0.85,1,"US Airways Inc.","US","L",2008,1,2008.1,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7452",3070,253,1.03,1,"Continental Air Lines Inc.","CO","L",2007,4,2007.4,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"7453",3046,432,0.81,1,"US Airways Inc.","US","D",2004,3,2004.3,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"7454",1561,210,0.44,1,"Alaska Airlines Inc.","AS","L",2015,2,2015.2,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"7455",5542.32,1667.93,1.26,2,"Arrow Air Inc.","JW","L",2009,4,2009.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"7456",1361.14,168.7,0.42,1,"Spirit Air Lines","NK","L",2019,1,2019.1,6,"A320-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-200N","A320NEO","1/1/2017 12:00:00 AM"
"7457",1329,110,0.17,1,"Delta Air Lines Inc.","DL","L",2010,1,2010.1,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"7458",4788,481,0.64,1,"United Air Lines Inc.","UA","D",2005,3,2005.3,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
